Key,Name_EN,Name_TH,Desc_EN,Desc_TH,RawDesc_EN,RawDesc_TH,Lore_EN,Lore_TH,Category,HeroType,MaxLevel
Se_Star_Nachia_F_MP_NoJump,Death Waltz,วอลทซ์แห่งความตาย,"<color=yellow>Moonlight Pact</color>'s charge count increases by 1, but on cast, Fenrir instantly slashes a wide circular area instead of leaping.",<color=yellow>พันธสัญญาแห่งแสงจันทร์</color> มีจำนวนชาร์จเพิ่มขึ้น 1 ครั้ง แต่เมื่อใช้ เฟนริร์จะฟันเป็นวงกว้างในทันทีแทนการกระโดด,"<color=yellow>Moonlight Pact</color>'s charge count increases by {0}, but on cast, Fenrir instantly slashes a wide circular area instead of leaping.","<color=yellow>พันธสัญญาแห่งแสงจันทร์</color> มีจำนวนการชาร์จเพิ่มขึ้น {0} แต่เมื่อใช้, Fenrir จะฟันเป็นวงกว้างทันทีแทนที่จะกระโดด",,,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_MP_StrongerFenrirNoCast,Lone Wolf,หมาป่าเดียวดาย,"You can no longer cast <color=yellow>Moonlight Pact</color>, but Fenrir's Armor increases by 60 and his basic attack damage increases by 30%.",คุณไม่สามารถใช้ <color=yellow>Moonlight Pact</color> ได้อีกต่อไป แต่เกราะของ Fenrir เพิ่มขึ้น 60 และความเสียหายจากการโจมตีพื้นฐานของเขาเพิ่มขึ้น 30%,"You can no longer cast <color=yellow>Moonlight Pact</color>, but Fenrir's Armor increases by {0} and his basic attack damage increases by {1}.",คุณจะไม่สามารถร่าย <color=yellow>Moonlight Pact</color> ได้อีกต่อไป แต่เกราะของ Fenrir จะเพิ่มขึ้น {0} และความเสียหายจากการโจมตีพื้นฐานของเขาจะเพิ่มขึ้น {1},,,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_NW_LessCooldownLessAtkSpd,Micro-managing,จอมบงการรายละเอียด,"<color=yellow>Nature's Whisper</color>'s cooldown is reduced by 80%, but the Attack Speed bonus is also reduced by 50%.",คูลดาวน์ของ <color=yellow>Nature's Whisper</color> ลดลง 80% แต่โบนัสความเร็วโจมตีก็จะลดลง 50% ด้วย,"<color=yellow>Nature's Whisper</color>'s cooldown is reduced by {0}, but the Attack Speed bonus is also reduced by {1}.",<color=yellow>Nature's Whisper</color> ลดคูลดาวน์ลง {0} แต่โบนัสความเร็วโจมตีจะถูกลดลง {1},,,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_NW_MovSpeed,Fetch!,ไปคาบมา!,Targets also gain Movement Speed equal to 80% of the Attack Speed bonus from <color=yellow>Nature's Whisper</color>.,เป้าหมายยังได้รับความเร็วเคลื่อนที่เท่ากับ 80% ของโบนัสความเร็วโจมตีจาก <color=yellow>Nature's Whisper</color>,Targets also gain Movement Speed equal to {0} of the Attack Speed bonus from <color=yellow>Nature's Whisper</color>.,เป้าหมายจะได้รับความเร็วเคลื่อนที่เท่ากับ {0} ของโบนัสความเร็วโจมตีจาก <color=yellow>Nature's Whisper</color> ด้วย,,,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_NW_Teleport,Nature's Command,คำสั่งแห่งธรรมชาติ,<color=yellow>Nature's Whisper</color> instantly teleports summons to the target location.,<color=yellow>เสียงกระซิบจากธรรมชาติ</color> เทเลพอร์ตสัตว์อัญเชิญไปยังตำแหน่งเป้าหมายทันที,<color=yellow>Nature's Whisper</color> instantly teleports summons to the target location.,<color=yellow>กระซิบจากธรรมชาติ</color> จะเทเลพอร์ตสิ่งที่อัญเชิญไปยังตำแหน่งเป้าหมายทันที,,,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_SB_DurationBonus,Merciful Blessing,พรแห่งความเมตตา,Increases the duration of <color=yellow>Serpent's Blessing</color> by 4 seconds.,เพิ่มระยะเวลาของ <color=yellow>พรแห่งพญานาค</color> ขึ้น 4 วินาที,Increases the duration of <color=yellow>Serpent's Blessing</color> by {0} seconds.,เพิ่มระยะเวลาของ <color=yellow>พรแห่งอสรพิษ</color> เป็น {0} วินาที,,,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_SB_SecondWind,Immortal Protection,การคุ้มครองที่เป็นอมตะ,"When an ally affected by <color=yellow>Serpent's Blessing</color> would take lethal damage, the blessing is immediately removed instead and they recover 50% of their Maximum Health.",เมื่อพันธมิตรที่ได้รับผลกระทบจาก <color=yellow>พรแห่งพญานาค</color> จะได้รับความเสียหายถึงชีวิต พรจะถูกลบออกทันทีแทน และพวกเขาจะฟื้นฟูพลังชีวิตสูงสุด 50%,"When an ally affected by <color=yellow>Serpent's Blessing</color> would take lethal damage, the blessing is immediately removed instead and they recover {0} of their Maximum Health.",เมื่อพันธมิตรที่ได้รับผลกระทบจาก <color=yellow>พรแห่งอสรพิษ</color> จะได้รับความเสียหายถึงชีวิต พรจะถูกลบทันทีแทน และพวกเขาจะฟื้นฟูพลังชีวิตสูงสุดของพวกเขา {0},,,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_SB_StrongerBuffNoSelf,Serpent's Love,ความรักของอสรพิษ,"<color=yellow>Serpent's Blessing</color>'s Attack Speed bonus increases by 50%, but it no longer buffs yourself when targeting an ally.",โบนัสความเร็วโจมตีของ <color=yellow>Serpent's Blessing</color> เพิ่มขึ้น 50% แต่จะไม่บัฟตัวเองเมื่อเล็งเป้าหมายที่เป็นพันธมิตรอีกต่อไป,"<color=yellow>Serpent's Blessing</color>'s Attack Speed bonus increases by {0}, but it no longer buffs yourself when targeting an ally.",<color=yellow>พรแห่งพฤกษเทวี</color> จะเพิ่มโบนัสความเร็วการโจมตีขึ้น {0} แต่จะไม่บัฟตัวเองอีกต่อไปเมื่อทำการกำหนดเป้าหมายพันธมิตร,,,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_SC_AtkEffect,Sharp Claws,กรงเล็บคมกริบ,The Leaf Hounds from <color=yellow>Sylvan Call</color> trigger 30% attack effects with their basic attacks.,Leaf Hounds จาก <color=yellow>Sylvan Call</color> จะกระตุ้นเอฟเฟกต์การโจมตี 30% เมื่อใช้การโจมตีปกติ,The Leaf Hounds from <color=yellow>Sylvan Call</color> trigger {0} attack effects with their basic attacks.,Leaf Hounds จาก <color=yellow>Sylvan Call</color> จะกระตุ้นเอฟเฟกต์โจมตี {0} ครั้งด้วยการโจมตีปกติของพวกมัน,Regular nail trimming is essential for any good dog.,การตัดเล็บเป็นประจำถือเป็นสิ่งจำเป็นสำหรับสุนัขที่ดีทุกตัว,Flexible,Hero_Nachia,1
Se_Star_Nachia_F_SC_AtkSpd,Accelerated Life,ชีวิตที่เร่งรีบ,"Leaf Hounds from <color=yellow>Sylvan Call</color> have a shorter duration by 3 seconds, but their Attack Speed increases by 50% for 5 seconds after being summoned.",Leaf Hounds จาก <color=yellow>Sylvan Call</color> จะมีระยะเวลาน้อยลง 3 วินาที แต่ความเร็วในการโจมตีจะเพิ่มขึ้น 50% เป็นเวลา 5 วินาทีหลังจากถูกอัญเชิญ,"Leaf Hounds from <color=yellow>Sylvan Call</color> have a shorter duration by {0} seconds, but their Attack Speed increases by {1} for {2} seconds after being summoned.",Leaf Hounds จาก <color=yellow>Sylvan Call</color> มีระยะเวลาที่สั้นลง {0} วินาที แต่ความเร็วโจมตีจะเพิ่มขึ้น {1} เป็นเวลา {2} วินาทีหลังจากถูกอัญเชิญ,,,Flexible,Hero_Nachia,1
